id,name,origin,uc_id,uc_file,uc_date,uc_origin,uc_source_url,uc_repo,uc_ai_model,uc_temperature,uc_top_p,uc_title,uc_actors,uc_num_of_steps,uc_num_of_alt_scenarions,uc_num_of_err_scenarions,seq_id,seq_file,seq_date,seq_origin,seq_source_url,seq_repo,seq_ai_model,seq_temperature,seq_top_p,seq_actors,seq_num_of_participats,seq_title,seq_num_of_alt,seq_num_of_opt,seq_num_of_loop
6515,Continuous Integration Process,semi-synthetic,6341,uc_gen\06341_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Continuous Integration Process,1,8,0,0,815,seq\00815_seq.puml,2020-12-07,github,https://raw.githubusercontent.com/bootstraponline/flank-dashboard-archive/cd1992331af112a270c1cb9e75eea12cc2c197de/docs/diagrams/buildkite_sync_sequence_diagram.puml,bootstraponline/flank-dashboard-archive,,0,0,1,6,,0,0,0
6516,Automate CI/CD Pipeline Integration,semi-synthetic,6342,uc_gen\06342_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Automate CI/CD Pipeline Integration,1,8,0,0,815,seq\00815_seq.puml,2020-12-07,github,https://raw.githubusercontent.com/bootstraponline/flank-dashboard-archive/cd1992331af112a270c1cb9e75eea12cc2c197de/docs/diagrams/buildkite_sync_sequence_diagram.puml,bootstraponline/flank-dashboard-archive,,0,0,1,6,,0,0,0
6517,Manage Ticket Queue,semi-synthetic,6343,uc_gen\06343_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Manage Ticket Queue,2,4,0,0,816,seq\00816_seq.puml,2024-12-12,github,https://raw.githubusercontent.com/TharanaBope/Real-Time-Event-Tracking-System-CLI/18e9f612675ac0e3dded3b09f5776d1f4c08b2db/src/Sequence.puml,TharanaBope/Real-Time-Event-Tracking-System-CLI,,0,0,2,3,,0,0,0
6518,Manage Ticket Queue,semi-synthetic,6344,uc_gen\06344_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Manage Ticket Queue,2,4,0,0,816,seq\00816_seq.puml,2024-12-12,github,https://raw.githubusercontent.com/TharanaBope/Real-Time-Event-Tracking-System-CLI/18e9f612675ac0e3dded3b09f5776d1f4c08b2db/src/Sequence.puml,TharanaBope/Real-Time-Event-Tracking-System-CLI,,0,0,2,3,,0,0,0
6519,Handle Ticket Transactions,semi-synthetic,6345,uc_gen\06345_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Handle Ticket Transactions,2,4,0,0,816,seq\00816_seq.puml,2024-12-12,github,https://raw.githubusercontent.com/TharanaBope/Real-Time-Event-Tracking-System-CLI/18e9f612675ac0e3dded3b09f5776d1f4c08b2db/src/Sequence.puml,TharanaBope/Real-Time-Event-Tracking-System-CLI,,0,0,2,3,,0,0,0
6520,Manage Ticket Queue,semi-synthetic,6346,uc_gen\06346_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Manage Ticket Queue,2,4,0,0,816,seq\00816_seq.puml,2024-12-12,github,https://raw.githubusercontent.com/TharanaBope/Real-Time-Event-Tracking-System-CLI/18e9f612675ac0e3dded3b09f5776d1f4c08b2db/src/Sequence.puml,TharanaBope/Real-Time-Event-Tracking-System-CLI,,0,0,2,3,,0,0,0
6521,Customer receives ticket,semi-synthetic,6347,uc_gen\06347_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Customer receives ticket,3,6,0,0,816,seq\00816_seq.puml,2024-12-12,github,https://raw.githubusercontent.com/TharanaBope/Real-Time-Event-Tracking-System-CLI/18e9f612675ac0e3dded3b09f5776d1f4c08b2db/src/Sequence.puml,TharanaBope/Real-Time-Event-Tracking-System-CLI,,0,0,2,3,,0,0,0
6522,Manage Ticket Queue,semi-synthetic,6348,uc_gen\06348_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Manage Ticket Queue,2,6,0,0,816,seq\00816_seq.puml,2024-12-12,github,https://raw.githubusercontent.com/TharanaBope/Real-Time-Event-Tracking-System-CLI/18e9f612675ac0e3dded3b09f5776d1f4c08b2db/src/Sequence.puml,TharanaBope/Real-Time-Event-Tracking-System-CLI,,0,0,2,3,,0,0,0
6523,Manage Ticket Queue,semi-synthetic,6349,uc_gen\06349_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Manage Ticket Queue,2,5,0,0,816,seq\00816_seq.puml,2024-12-12,github,https://raw.githubusercontent.com/TharanaBope/Real-Time-Event-Tracking-System-CLI/18e9f612675ac0e3dded3b09f5776d1f4c08b2db/src/Sequence.puml,TharanaBope/Real-Time-Event-Tracking-System-CLI,,0,0,2,3,,0,0,0
6524,Manage Ticket Queue,semi-synthetic,6350,uc_gen\06350_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Manage Ticket Queue,2,4,0,0,816,seq\00816_seq.puml,2024-12-12,github,https://raw.githubusercontent.com/TharanaBope/Real-Time-Event-Tracking-System-CLI/18e9f612675ac0e3dded3b09f5776d1f4c08b2db/src/Sequence.puml,TharanaBope/Real-Time-Event-Tracking-System-CLI,,0,0,2,3,,0,0,0
6525,Manage Ticket Queue,semi-synthetic,6351,uc_gen\06351_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Manage Ticket Queue,2,4,0,0,816,seq\00816_seq.puml,2024-12-12,github,https://raw.githubusercontent.com/TharanaBope/Real-Time-Event-Tracking-System-CLI/18e9f612675ac0e3dded3b09f5776d1f4c08b2db/src/Sequence.puml,TharanaBope/Real-Time-Event-Tracking-System-CLI,,0,0,2,3,,0,0,0
6526,Use Case 1: Ticket Management,semi-synthetic,6352,uc_gen\06352_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Use Case 1: Ticket Management,2,6,0,0,816,seq\00816_seq.puml,2024-12-12,github,https://raw.githubusercontent.com/TharanaBope/Real-Time-Event-Tracking-System-CLI/18e9f612675ac0e3dded3b09f5776d1f4c08b2db/src/Sequence.puml,TharanaBope/Real-Time-Event-Tracking-System-CLI,,0,0,2,3,,0,0,0
6527,Generate Fault Management Report,semi-synthetic,6353,uc_gen\06353_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Generate Fault Management Report,1,11,0,0,817,seq\00817_seq.puml,2025-01-16,github,https://raw.githubusercontent.com/MEF-GIT/MEF-LSO-Legato-SDK/3e414b8481306ebfa03312ead5350cb1ae06edd1/documentation/serviceApi/fm/media/src/fmEntities.puml,MEF-GIT/MEF-LSO-Legato-SDK,,0,0,1,3,,0,0,0
6528,Generate Fault Management Report,semi-synthetic,6354,uc_gen\06354_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Generate Fault Management Report,1,11,0,0,817,seq\00817_seq.puml,2025-01-16,github,https://raw.githubusercontent.com/MEF-GIT/MEF-LSO-Legato-SDK/3e414b8481306ebfa03312ead5350cb1ae06edd1/documentation/serviceApi/fm/media/src/fmEntities.puml,MEF-GIT/MEF-LSO-Legato-SDK,,0,0,1,3,,0,0,0
6529,Manage Fault Management Job and Report,semi-synthetic,6355,uc_gen\06355_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Manage Fault Management Job and Report,1,11,0,0,817,seq\00817_seq.puml,2025-01-16,github,https://raw.githubusercontent.com/MEF-GIT/MEF-LSO-Legato-SDK/3e414b8481306ebfa03312ead5350cb1ae06edd1/documentation/serviceApi/fm/media/src/fmEntities.puml,MEF-GIT/MEF-LSO-Legato-SDK,,0,0,1,3,,0,0,0
6530,Manage Fault Management Job and Report,semi-synthetic,6356,uc_gen\06356_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Manage Fault Management Job and Report,1,11,0,0,817,seq\00817_seq.puml,2025-01-16,github,https://raw.githubusercontent.com/MEF-GIT/MEF-LSO-Legato-SDK/3e414b8481306ebfa03312ead5350cb1ae06edd1/documentation/serviceApi/fm/media/src/fmEntities.puml,MEF-GIT/MEF-LSO-Legato-SDK,,0,0,1,3,,0,0,0
6531,Manage Fault Management Job and Report,semi-synthetic,6357,uc_gen\06357_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Manage Fault Management Job and Report,1,12,0,0,817,seq\00817_seq.puml,2025-01-16,github,https://raw.githubusercontent.com/MEF-GIT/MEF-LSO-Legato-SDK/3e414b8481306ebfa03312ead5350cb1ae06edd1/documentation/serviceApi/fm/media/src/fmEntities.puml,MEF-GIT/MEF-LSO-Legato-SDK,,0,0,1,3,,0,0,0
6532,Perform Fault Management,semi-synthetic,6358,uc_gen\06358_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Perform Fault Management,1,11,0,0,817,seq\00817_seq.puml,2025-01-16,github,https://raw.githubusercontent.com/MEF-GIT/MEF-LSO-Legato-SDK/3e414b8481306ebfa03312ead5350cb1ae06edd1/documentation/serviceApi/fm/media/src/fmEntities.puml,MEF-GIT/MEF-LSO-Legato-SDK,,0,0,1,3,,0,0,0
6533,Generate Fault Management Report,semi-synthetic,6359,uc_gen\06359_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Generate Fault Management Report,1,13,0,0,817,seq\00817_seq.puml,2025-01-16,github,https://raw.githubusercontent.com/MEF-GIT/MEF-LSO-Legato-SDK/3e414b8481306ebfa03312ead5350cb1ae06edd1/documentation/serviceApi/fm/media/src/fmEntities.puml,MEF-GIT/MEF-LSO-Legato-SDK,,0,0,1,3,,0,0,0
6534,Managing Fault Management Job and Report,semi-synthetic,6360,uc_gen\06360_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Managing Fault Management Job and Report,1,11,0,0,817,seq\00817_seq.puml,2025-01-16,github,https://raw.githubusercontent.com/MEF-GIT/MEF-LSO-Legato-SDK/3e414b8481306ebfa03312ead5350cb1ae06edd1/documentation/serviceApi/fm/media/src/fmEntities.puml,MEF-GIT/MEF-LSO-Legato-SDK,,0,0,1,3,,0,0,0
6535,Criar novo edifício,semi-synthetic,6361,uc_gen\06361_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Criar novo edifício,1,9,0,0,818,seq\00818_seq.puml,2023-12-21,github,https://raw.githubusercontent.com/ruben1132/PI5_23-24/6ac272d54e75d3a41b4bd6bbd091693d63c7d74e/docs/SprintC/nivel2/N2_US150.puml,ruben1132/PI5_23-24,,0,0,1,3,,1,0,0
6536,Criar um novo edifício,semi-synthetic,6362,uc_gen\06362_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Criar um novo edifício,1,7,0,0,818,seq\00818_seq.puml,2023-12-21,github,https://raw.githubusercontent.com/ruben1132/PI5_23-24/6ac272d54e75d3a41b4bd6bbd091693d63c7d74e/docs/SprintC/nivel2/N2_US150.puml,ruben1132/PI5_23-24,,0,0,1,3,,1,0,0
6537,Deposit Dataset with DMP Linkage,semi-synthetic,6363,uc_gen\06363_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Deposit Dataset with DMP Linkage,5,11,0,0,819,seq\00819_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0497_unibath_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
6538,Deposit Dataset with DMP Linkage,semi-synthetic,6364,uc_gen\06364_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Deposit Dataset with DMP Linkage,5,14,0,0,819,seq\00819_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0497_unibath_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
6539,Dataset Deposit Process,semi-synthetic,6365,uc_gen\06365_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Dataset Deposit Process,5,14,0,0,819,seq\00819_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0497_unibath_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
6540,Deposit Dataset with DMP Linkage,semi-synthetic,6366,uc_gen\06366_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Deposit Dataset with DMP Linkage,5,14,0,0,819,seq\00819_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0497_unibath_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
6541,Link Dataset with DMP,semi-synthetic,6367,uc_gen\06367_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Link Dataset with DMP,5,14,0,0,819,seq\00819_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0497_unibath_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
6542,Link Dataset with Data Management Plan,semi-synthetic,6368,uc_gen\06368_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Link Dataset with Data Management Plan,5,14,0,0,819,seq\00819_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0497_unibath_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
6543,Linking Dataset with DMP,semi-synthetic,6369,uc_gen\06369_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Linking Dataset with DMP,5,9,0,0,819,seq\00819_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0497_unibath_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
6544,Link Dataset with DMP,semi-synthetic,6370,uc_gen\06370_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Link Dataset with DMP,5,14,0,0,819,seq\00819_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0497_unibath_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
6545,Dataset Deposit with DMP Linkage,semi-synthetic,6371,uc_gen\06371_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Dataset Deposit with DMP Linkage,1,12,0,0,819,seq\00819_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0497_unibath_19.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
6546,Display All Data of an Application,semi-synthetic,6372,uc_gen\06372_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Display All Data of an Application,1,13,0,0,820,seq\00820_seq.puml,2024-06-05,github,https://raw.githubusercontent.com/Mendoncaa/LAPR4/c51e34ac8a716c1aa5fc27ed248e5f8307047853/docs/sprintC/US1021/03.design/puml/SD.puml,Mendoncaa/LAPR4,,0,0,1,4,,0,0,0
6547,Display Application Data,semi-synthetic,6373,uc_gen\06373_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Display Application Data,1,13,0,0,820,seq\00820_seq.puml,2024-06-05,github,https://raw.githubusercontent.com/Mendoncaa/LAPR4/c51e34ac8a716c1aa5fc27ed248e5f8307047853/docs/sprintC/US1021/03.design/puml/SD.puml,Mendoncaa/LAPR4,,0,0,1,4,,0,0,0
6548,Display Application Data,semi-synthetic,6374,uc_gen\06374_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Display Application Data,1,12,0,0,820,seq\00820_seq.puml,2024-06-05,github,https://raw.githubusercontent.com/Mendoncaa/LAPR4/c51e34ac8a716c1aa5fc27ed248e5f8307047853/docs/sprintC/US1021/03.design/puml/SD.puml,Mendoncaa/LAPR4,,0,0,1,4,,0,0,0
6549,Display Application Data,semi-synthetic,6375,uc_gen\06375_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Display Application Data,1,7,0,0,820,seq\00820_seq.puml,2024-06-05,github,https://raw.githubusercontent.com/Mendoncaa/LAPR4/c51e34ac8a716c1aa5fc27ed248e5f8307047853/docs/sprintC/US1021/03.design/puml/SD.puml,Mendoncaa/LAPR4,,0,0,1,4,,0,0,0
6550,Display All Data of an Application,semi-synthetic,6376,uc_gen\06376_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Display All Data of an Application,1,20,0,0,820,seq\00820_seq.puml,2024-06-05,github,https://raw.githubusercontent.com/Mendoncaa/LAPR4/c51e34ac8a716c1aa5fc27ed248e5f8307047853/docs/sprintC/US1021/03.design/puml/SD.puml,Mendoncaa/LAPR4,,0,0,1,4,,0,0,0
6551,Display All Data of an Application,semi-synthetic,6377,uc_gen\06377_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.2,1,Display All Data of an Application,1,12,0,0,820,seq\00820_seq.puml,2024-06-05,github,https://raw.githubusercontent.com/Mendoncaa/LAPR4/c51e34ac8a716c1aa5fc27ed248e5f8307047853/docs/sprintC/US1021/03.design/puml/SD.puml,Mendoncaa/LAPR4,,0,0,1,4,,0,0,0
6552,Display Application Data,semi-synthetic,6378,uc_gen\06378_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.8,Display Application Data,1,4,0,0,820,seq\00820_seq.puml,2024-06-05,github,https://raw.githubusercontent.com/Mendoncaa/LAPR4/c51e34ac8a716c1aa5fc27ed248e5f8307047853/docs/sprintC/US1021/03.design/puml/SD.puml,Mendoncaa/LAPR4,,0,0,1,4,,0,0,0
6553,View All Job Applications,semi-synthetic,6379,uc_gen\06379_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,View All Job Applications,1,16,0,0,820,seq\00820_seq.puml,2024-06-05,github,https://raw.githubusercontent.com/Mendoncaa/LAPR4/c51e34ac8a716c1aa5fc27ed248e5f8307047853/docs/sprintC/US1021/03.design/puml/SD.puml,Mendoncaa/LAPR4,,0,0,1,4,,0,0,0
6554,Display Application Data,semi-synthetic,6380,uc_gen\06380_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,Display Application Data,1,4,0,0,820,seq\00820_seq.puml,2024-06-05,github,https://raw.githubusercontent.com/Mendoncaa/LAPR4/c51e34ac8a716c1aa5fc27ed248e5f8307047853/docs/sprintC/US1021/03.design/puml/SD.puml,Mendoncaa/LAPR4,,0,0,1,4,,0,0,0
6555,TTA Hub Training Reports,semi-synthetic,6381,uc_gen\06381_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,TTA Hub Training Reports,3,7,0,0,821,seq\00821_seq.puml,2024-10-03,github,https://raw.githubusercontent.com/HHS/Head-Start-TTADP/1b531220a778df6ff2705d485cb326f2e7052bca/docs/sequence-diagrams/training-reports.puml,HHS/Head-Start-TTADP,,0,0,3,5,TTA Hub Training Reports,0,0,0
6556,Manage Country Tours,semi-synthetic,6382,uc_gen\06382_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,Manage Country Tours,1,7,0,0,822,seq\00822_seq.puml,,github,https://raw.githubusercontent.com/gzpost1/chanjian/1129feabf87a692526c1d40971ee96aed793f076/%E4%B9%A1%E6%9D%91%E6%B8%B8%E7%B1%BB%E5%9E%8B%E7%BB%9F%E8%AE%A1.puml,gzpost1/chanjian,,0,0,1,4,,0,0,0
6557,Manage Country Tours,semi-synthetic,6383,uc_gen\06383_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,Manage Country Tours,1,14,0,0,822,seq\00822_seq.puml,,github,https://raw.githubusercontent.com/gzpost1/chanjian/1129feabf87a692526c1d40971ee96aed793f076/%E4%B9%A1%E6%9D%91%E6%B8%B8%E7%B1%BB%E5%9E%8B%E7%BB%9F%E8%AE%A1.puml,gzpost1/chanjian,,0,0,1,4,,0,0,0
6558,Retrieve Country Tour Information,semi-synthetic,6384,uc_gen\06384_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,Retrieve Country Tour Information,1,10,0,0,822,seq\00822_seq.puml,,github,https://raw.githubusercontent.com/gzpost1/chanjian/1129feabf87a692526c1d40971ee96aed793f076/%E4%B9%A1%E6%9D%91%E6%B8%B8%E7%B1%BB%E5%9E%8B%E7%BB%9F%E8%AE%A1.puml,gzpost1/chanjian,,0,0,1,4,,0,0,0
6559,Retrieve Country Tour Statistics,semi-synthetic,6385,uc_gen\06385_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,Retrieve Country Tour Statistics,1,10,0,0,822,seq\00822_seq.puml,,github,https://raw.githubusercontent.com/gzpost1/chanjian/1129feabf87a692526c1d40971ee96aed793f076/%E4%B9%A1%E6%9D%91%E6%B8%B8%E7%B1%BB%E5%9E%8B%E7%BB%9F%E8%AE%A1.puml,gzpost1/chanjian,,0,0,1,4,,0,0,0
6560,Country Tour Information Retrieval,semi-synthetic,6386,uc_gen\06386_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,Country Tour Information Retrieval,1,8,0,0,822,seq\00822_seq.puml,,github,https://raw.githubusercontent.com/gzpost1/chanjian/1129feabf87a692526c1d40971ee96aed793f076/%E4%B9%A1%E6%9D%91%E6%B8%B8%E7%B1%BB%E5%9E%8B%E7%BB%9F%E8%AE%A1.puml,gzpost1/chanjian,,0,0,1,4,,0,0,0
6561,Manage Country Tours,semi-synthetic,6387,uc_gen\06387_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,Manage Country Tours,1,11,0,0,822,seq\00822_seq.puml,,github,https://raw.githubusercontent.com/gzpost1/chanjian/1129feabf87a692526c1d40971ee96aed793f076/%E4%B9%A1%E6%9D%91%E6%B8%B8%E7%B1%BB%E5%9E%8B%E7%BB%9F%E8%AE%A1.puml,gzpost1/chanjian,,0,0,1,4,,0,0,0
6562,Country Tour Screen Interaction,semi-synthetic,6388,uc_gen\06388_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.4,1,Country Tour Screen Interaction,1,9,0,0,822,seq\00822_seq.puml,,github,https://raw.githubusercontent.com/gzpost1/chanjian/1129feabf87a692526c1d40971ee96aed793f076/%E4%B9%A1%E6%9D%91%E6%B8%B8%E7%B1%BB%E5%9E%8B%E7%BB%9F%E8%AE%A1.puml,gzpost1/chanjian,,0,0,1,4,,0,0,0
6563,View Country Tours Statistics,semi-synthetic,6389,uc_gen\06389_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,1,View Country Tours Statistics,1,12,0,0,822,seq\00822_seq.puml,,github,https://raw.githubusercontent.com/gzpost1/chanjian/1129feabf87a692526c1d40971ee96aed793f076/%E4%B9%A1%E6%9D%91%E6%B8%B8%E7%B1%BB%E5%9E%8B%E7%BB%9F%E8%AE%A1.puml,gzpost1/chanjian,,0,0,1,4,,0,0,0
6564,"Play Rock, Paper, Scissors",semi-synthetic,6390,uc_gen\06390_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.6,1,"Play Rock, Paper, Scissors",3,8,0,0,823,seq\00823_seq.puml,2024-11-25,github,https://raw.githubusercontent.com/Alexmoncarr/multi-game/440317f0a4daa84d32619219b80d18babf9fbcf8/mo4doutput/docs/20241125_122332/HomeRock-js-TechnicalDocument/HomeRock_sequence-diagram.puml,Alexmoncarr/multi-game,,0,0,1,3,,0,0,0
6565,"Piedra, Papel, Tijera Game",semi-synthetic,6391,uc_gen\06391_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.2,"Piedra, Papel, Tijera Game",3,8,0,0,823,seq\00823_seq.puml,2024-11-25,github,https://raw.githubusercontent.com/Alexmoncarr/multi-game/440317f0a4daa84d32619219b80d18babf9fbcf8/mo4doutput/docs/20241125_122332/HomeRock-js-TechnicalDocument/HomeRock_sequence-diagram.puml,Alexmoncarr/multi-game,,0,0,1,3,,0,0,0
6566,"Piedra, Papel, Tijera Game",semi-synthetic,6392,uc_gen\06392_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,0.8,1,"Piedra, Papel, Tijera Game",3,8,0,0,823,seq\00823_seq.puml,2024-11-25,github,https://raw.githubusercontent.com/Alexmoncarr/multi-game/440317f0a4daa84d32619219b80d18babf9fbcf8/mo4doutput/docs/20241125_122332/HomeRock-js-TechnicalDocument/HomeRock_sequence-diagram.puml,Alexmoncarr/multi-game,,0,0,1,3,,0,0,0
6567,"Piedra, Papel, Tijera Game",semi-synthetic,6393,uc_gen\06393_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.4,"Piedra, Papel, Tijera Game",3,8,0,0,823,seq\00823_seq.puml,2024-11-25,github,https://raw.githubusercontent.com/Alexmoncarr/multi-game/440317f0a4daa84d32619219b80d18babf9fbcf8/mo4doutput/docs/20241125_122332/HomeRock-js-TechnicalDocument/HomeRock_sequence-diagram.puml,Alexmoncarr/multi-game,,0,0,1,3,,0,0,0
6568,"Piedra, Papel, Tijera Game",semi-synthetic,6394,uc_gen\06394_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1.0,1,"Piedra, Papel, Tijera Game",3,7,0,0,823,seq\00823_seq.puml,2024-11-25,github,https://raw.githubusercontent.com/Alexmoncarr/multi-game/440317f0a4daa84d32619219b80d18babf9fbcf8/mo4doutput/docs/20241125_122332/HomeRock-js-TechnicalDocument/HomeRock_sequence-diagram.puml,Alexmoncarr/multi-game,,0,0,1,3,,0,0,0
6569,"Piedra, Papel, Tijera Game",semi-synthetic,6395,uc_gen\06395_uc_gen.xml,2025-04-28,chatgpt,,,gpt-3.5-turbo-0125,1,0.6,"Piedra, Papel, Tijera Game",3,8,0,0,823,seq\00823_seq.puml,2024-11-25,github,https://raw.githubusercontent.com/Alexmoncarr/multi-game/440317f0a4daa84d32619219b80d18babf9fbcf8/mo4doutput/docs/20241125_122332/HomeRock-js-TechnicalDocument/HomeRock_sequence-diagram.puml,Alexmoncarr/multi-game,,0,0,1,3,,0,0,0
